City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
kosh-agach,RU,49.99,88.66,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kosh-agach,Russian Federation,42.89,64.0,100.0,3.67,1561577504.0
usinsk,RU,66.0,57.56,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=usinsk,Russian Federation,45.41,79.0,38.0,8.03,1561577504.0
khani,RU,41.96,42.96,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khani,Russian Federation,77.0,94.0,90.0,8.05,1561577504.0
onega,RU,63.91,38.09,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=onega,Russian Federation,52.97,66.0,100.0,6.85,1561577504.0
komsomolskiy,RU,67.55,63.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=komsomolskiy,Russian Federation,40.01,86.0,92.0,4.65,1561577504.0
magadan,RU,59.56,150.8,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=magadan,Russian Federation,51.53,71.0,0.0,6.71,1561577505.0
severo-kurilsk,RU,50.68,156.12,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=severo-kurilsk,Russian Federation,40.37,97.0,100.0,5.57,1561577505.0
suntar,RU,62.16,117.65,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=suntar,Russian Federation,60.53,80.0,67.0,2.93,1561577505.0
severo-yeniseyskiy,RU,60.37,93.04,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=severo-yeniseyskiy,Russian Federation,59.27,71.0,93.0,3.06,1561577505.0
ayan,RU,38.23,44.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ayan,Russian Federation,59.27,56.0,0.0,3.53,1561577505.0
blagoveshchensk,RU,50.29,127.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=blagoveshchensk,Russian Federation,53.6,100.0,40.0,6.71,1561577505.0
udachnyy,RU,66.42,112.4,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=udachnyy,Russian Federation,64.4,48.0,0.0,4.47,1561577506.0
olenegorsk,RU,68.14,33.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olenegorsk,Russian Federation,51.71,71.0,100.0,2.1,1561577506.0
belyy yar,RU,53.6,91.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belyy yar,Russian Federation,60.8,82.0,0.0,0.85,1561577506.0
ushuaia,AR,-54.81,-68.31,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ushuaia,Argentina,30.2,80.0,75.0,18.34,1561577293.0
rio gallegos,AR,-51.62,-69.22,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rio gallegos,Argentina,35.6,74.0,20.0,14.99,1561577400.0
comodoro rivadavia,AR,-45.87,-67.48,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=comodoro rivadavia,Argentina,53.6,58.0,0.0,27.51,1561577486.0
mar del plata,AR,-46.43,-67.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mar del plata,Argentina,49.37,44.0,100.0,21.88,1561577323.0
general pico,AR,-35.66,-63.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=general pico,Argentina,50.81,34.0,96.0,6.11,1561577495.0
san juan,AR,-31.54,-68.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=san juan,Argentina,50.99,27.0,16.0,7.23,1561577508.0
reconquista,AR,-29.14,-59.64,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=reconquista,Argentina,49.19,58.0,0.0,4.12,1561577508.0
tres arroyos,AR,-38.38,-60.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tres arroyos,Argentina,51.89,33.0,98.0,20.18,1561577508.0
necochea,AR,-38.55,-58.74,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=necochea,Argentina,55.99,36.0,33.0,14.0,1561577508.0
concordia,AR,-31.4,-58.02,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=concordia,Argentina,57.99,37.0,0.0,8.99,1561577508.0
presidencia roque saenz pena,AR,-26.79,-60.44,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=presidencia roque saenz pena,Argentina,53.33,50.0,0.0,5.21,1561577508.0
rawson,AR,-43.3,-65.11,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawson,Argentina,50.27,47.0,80.0,16.69,1561577509.0
taolanaro,MG,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taolanaro,Madagascar,,,,,
tsihombe,MG,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tsihombe,Madagascar,,,,,
sambava,MG,-14.27,50.17,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sambava,Madagascar,66.65,85.0,0.0,3.31,1561577509.0
ampanihy,MG,-24.69,44.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ampanihy,Madagascar,65.03,85.0,0.0,10.33,1561577509.0
antsohihy,MG,-14.88,47.99,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antsohihy,Madagascar,76.37,66.0,0.0,21.72,1561577510.0
antalaha,MG,-14.9,50.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antalaha,Madagascar,64.67,97.0,27.0,3.89,1561577510.0
beloha,MG,-25.17,45.06,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beloha,Madagascar,65.93,81.0,0.0,12.55,1561577510.0
morondava,MG,-20.3,44.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=morondava,Madagascar,76.73,60.0,0.0,10.58,1561577510.0
bluff,NZ,-23.58,149.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bluff,New Zealand,57.83,88.0,0.0,15.1,1561577470.0
tuatapere,NZ,-46.13,167.69,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tuatapere,New Zealand,48.99,82.0,100.0,5.01,1561577510.0
kaitangata,NZ,-46.28,169.85,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kaitangata,New Zealand,44.01,72.0,0.0,5.01,1561577511.0
ahipara,NZ,-35.17,173.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ahipara,New Zealand,55.85,67.0,0.0,15.41,1561577511.0
waharoa,NZ,-37.76,175.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waharoa,New Zealand,41.0,92.0,0.0,3.0,1561577511.0
whitianga,NZ,-36.83,175.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=whitianga,New Zealand,39.99,97.0,10.0,4.83,1561577511.0
dunedin,NZ,-45.87,170.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dunedin,New Zealand,50.0,58.0,0.0,1.99,1561577497.0
ruatoria,NZ,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ruatoria,New Zealand,,,,,
kaeo,NZ,-35.1,173.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kaeo,New Zealand,44.01,95.0,5.0,4.0,1561577511.0
christchurch,NZ,-43.53,172.64,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=christchurch,New Zealand,37.0,100.0,16.0,2.24,1561577416.0
waipawa,NZ,-39.94,176.59,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waipawa,New Zealand,30.0,95.0,0.0,2.21,1561577512.0
te anau,NZ,-45.41,167.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=te anau,New Zealand,42.89,83.0,11.0,2.59,1561577512.0
ribeira grande,PT,38.52,-28.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ribeira grande,Portugal,66.2,63.0,40.0,10.29,1561577512.0
camacha,PT,33.08,-16.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=camacha,Portugal,71.6,68.0,40.0,13.87,1561577512.0
praia da vitoria,PT,38.73,-27.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=praia da vitoria,Portugal,69.01,72.0,20.0,14.45,1561577378.0
vila franca do campo,PT,37.72,-25.43,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vila franca do campo,Portugal,66.2,68.0,40.0,12.75,1561577487.0
lagoa,PT,37.14,-8.45,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lagoa,Portugal,73.0,82.0,20.0,9.17,1561577513.0
mataura,PF,-46.19,168.86,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mataura,French Polynesia,48.99,82.0,39.0,5.01,1561577513.0
atuona,PF,-9.8,-139.03,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=atuona,French Polynesia,80.87,75.0,0.0,17.05,1561577513.0
moerai,PF,-22.43,-151.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=moerai,French Polynesia,72.59,83.0,89.0,11.92,1561577513.0
vaitape,PF,-16.52,-151.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaitape,French Polynesia,80.15,73.0,1.0,4.34,1561577513.0
rikitea,PF,-23.12,-134.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rikitea,French Polynesia,74.21,81.0,64.0,10.07,1561577514.0
teahupoo,PF,-17.83,-149.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=teahupoo,French Polynesia,78.8,83.0,75.0,17.22,1561577514.0
faanui,PF,-16.48,-151.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=faanui,French Polynesia,80.15,73.0,1.0,4.34,1561577514.0
avera,PF,33.19,-82.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avera,French Polynesia,89.6,52.0,40.0,3.36,1561577514.0
manati,CU,41.76,19.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=manati,Cuba,86.0,42.0,40.0,9.17,1561577514.0
bahia honda,CU,22.9,-83.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bahia honda,Cuba,84.47,75.0,0.0,18.48,1561577514.0
muros,ES,42.77,-9.06,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=muros,Spain,68.0,77.0,20.0,8.05,1561577515.0
los llanos de aridane,ES,28.66,-17.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=los llanos de aridane,Spain,73.4,64.0,75.0,11.41,1561577515.0
betanzos,ES,43.28,-8.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=betanzos,Spain,70.0,77.0,20.0,5.82,1561577515.0
canals,ES,38.96,-0.58,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=canals,Spain,78.01,74.0,1.0,3.0,1561577515.0
mahon,ES,51.89,-8.4,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mahon,Spain,66.2,72.0,75.0,14.99,1561577515.0
bermeo,ES,43.42,-2.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bermeo,Spain,91.4,78.0,20.0,10.29,1561577516.0
aguimes,ES,27.91,-15.45,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aguimes,Spain,75.2,60.0,20.0,21.92,1561577516.0
vaini,TO,15.34,74.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaini,Tonga,79.07,89.0,100.0,5.7,1561577432.0
saint-philippe,RE,45.36,-73.48,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-philippe,Réunion,82.99,51.0,75.0,8.05,1561577466.0
saint-leu,RE,-21.15,55.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-leu,Réunion,73.4,73.0,77.0,5.82,1561577516.0
saint-joseph,RE,43.56,6.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-joseph,Réunion,89.6,51.0,0.0,2.24,1561577516.0
chicama,PE,-7.84,-79.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chicama,Peru,68.0,72.0,20.0,11.41,1561577517.0
paramonga,PE,-10.68,-77.82,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paramonga,Peru,61.79,87.0,43.0,13.73,1561577517.0
marcona,PE,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=marcona,Peru,,,,,
pimentel,PE,-3.7,-45.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pimentel,Peru,78.35,83.0,32.0,2.89,1561577517.0
sechura,PE,-5.56,-80.82,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sechura,Peru,66.47,82.0,1.0,14.38,1561577517.0
hualmay,PE,-11.1,-77.61,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hualmay,Peru,63.23,85.0,0.0,14.85,1561577517.0
pisco,PE,-13.71,-76.2,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pisco,Peru,71.6,30.0,20.0,12.75,1561577517.0
cayenne,GF,4.94,-52.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cayenne,French Guiana,80.6,78.0,75.0,4.7,1561577518.0
roura,GF,4.73,-52.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=roura,French Guiana,80.6,78.0,75.0,4.7,1561577518.0
saint-georges,GF,46.12,-70.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-georges,French Guiana,78.01,54.0,21.0,4.14,1561577518.0
sinnamary,GF,5.38,-52.96,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sinnamary,French Guiana,79.61,84.0,95.0,15.7,1561577518.0
hilo,US,19.71,-155.08,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hilo,United States,78.01,73.0,75.0,8.05,1561577519.0
kapaa,US,22.08,-159.32,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapaa,United States,78.8,83.0,90.0,17.22,1561577443.0
sunrise manor,US,36.21,-115.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sunrise manor,United States,96.01,12.0,1.0,13.87,1561577519.0
havelock,US,34.88,-76.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havelock,United States,93.99,38.0,40.0,8.05,1561577519.0
pahrump,US,36.21,-115.98,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pahrump,United States,93.0,8.0,1.0,17.22,1561577392.0
juneau,US,58.3,-134.42,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=juneau,United States,66.2,68.0,75.0,10.29,1561577447.0
lompoc,US,34.64,-120.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lompoc,United States,71.6,60.0,1.0,13.87,1561577514.0
kodiak,US,39.95,-94.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kodiak,United States,84.0,61.0,1.0,12.75,1561577520.0
rogers,US,36.33,-94.12,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rogers,United States,88.0,66.0,75.0,9.17,1561577433.0
bethel,US,60.79,-161.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bethel,United States,66.2,77.0,90.0,18.34,1561577463.0
sand springs,US,36.14,-96.11,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sand springs,United States,90.0,59.0,1.0,11.41,1561577433.0
sitka,US,37.17,-99.65,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sitka,United States,89.01,49.0,98.0,17.0,1561577520.0
lamar,US,38.09,-102.62,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lamar,United States,90.0,33.0,1.0,9.17,1561577521.0
crestview,US,30.76,-86.57,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=crestview,United States,96.8,41.0,1.0,4.7,1561577410.0
homer,US,59.64,-151.54,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=homer,United States,66.99,87.0,1.0,11.41,1561577521.0
nome,US,30.04,-94.42,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nome,United States,91.4,70.0,40.0,9.17,1561577521.0
ewa beach,US,21.32,-158.01,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ewa beach,United States,77.0,100.0,90.0,3.36,1561577521.0
fallon,US,46.84,-105.12,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fallon,United States,80.6,32.0,1.0,4.7,1561577522.0
lumberton,US,30.27,-94.2,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lumberton,United States,91.4,70.0,40.0,9.17,1561577251.0
barrow,US,-38.31,-60.23,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barrow,United States,51.89,33.0,98.0,20.18,1561577522.0
susanville,US,40.42,-120.65,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=susanville,United States,72.0,21.0,1.0,18.34,1561577417.0
green river,US,41.53,-109.47,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=green river,United States,80.6,10.0,1.0,17.22,1561577525.0
altamont,US,49.4,-98.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=altamont,United States,80.6,36.0,20.0,11.41,1561577525.0
ketchikan,US,55.34,-131.65,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ketchikan,United States,75.2,60.0,1.0,18.34,1561577526.0
half moon bay,US,37.46,-122.43,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=half moon bay,United States,73.0,93.0,90.0,11.41,1561577300.0
albertville,US,45.68,6.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=albertville,United States,84.2,69.0,0.0,2.24,1561577526.0
pineville,US,31.32,-92.43,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pineville,United States,91.0,66.0,1.0,12.75,1561577526.0
grand island,US,40.92,-98.34,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grand island,United States,82.99,51.0,1.0,20.8,1561577318.0
college station,US,30.63,-96.33,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=college station,United States,91.4,62.0,75.0,10.29,1561577235.0
ahuimanu,US,21.44,-157.84,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ahuimanu,United States,77.0,100.0,90.0,3.36,1561577479.0
pacific grove,US,36.62,-121.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pacific grove,United States,78.01,72.0,1.0,9.17,1561577527.0
fairbanks,US,64.84,-147.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fairbanks,United States,73.4,26.0,1.0,6.93,1561577278.0
glendive,US,47.11,-104.71,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=glendive,United States,80.6,32.0,1.0,4.7,1561577440.0
honolulu,US,21.3,-157.86,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=honolulu,United States,77.0,83.0,75.0,3.36,1561577415.0
bar harbor,US,44.39,-68.2,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bar harbor,United States,60.01,93.0,90.0,6.93,1561577313.0
ukiah,US,39.15,-123.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ukiah,United States,75.0,45.0,90.0,8.05,1561577270.0
carbondale,US,38.82,-95.69,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carbondale,United States,84.99,54.0,1.0,12.75,1561577527.0
makakilo city,US,21.35,-158.09,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=makakilo city,United States,77.0,100.0,90.0,3.36,1561577423.0
north myrtle beach,US,33.83,-78.68,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=north myrtle beach,United States,93.0,46.0,75.0,5.86,1561577527.0
wichita falls,US,33.91,-98.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wichita falls,United States,91.4,49.0,1.0,11.41,1561577439.0
kenai,US,60.55,-151.26,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kenai,United States,66.99,87.0,90.0,6.93,1561577528.0
vernon,US,50.27,-119.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vernon,United States,80.01,60.0,40.0,8.05,1561577256.0
indiana,US,40.62,-79.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=indiana,United States,87.01,61.0,75.0,9.17,1561577528.0
brownsville,US,25.91,-97.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brownsville,United States,93.2,59.0,20.0,12.75,1561577528.0
iwanai,JP,42.97,140.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=iwanai,Japan,60.89,80.0,100.0,0.69,1561577529.0
ishinomaki,JP,38.42,141.3,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ishinomaki,Japan,66.65,76.0,100.0,0.76,1561577529.0
nemuro,JP,43.32,145.57,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nemuro,Japan,52.79,89.0,65.0,7.31,1561577399.0
hirara,JP,24.8,125.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hirara,Japan,82.85,81.0,35.0,13.33,1561577529.0
hasaki,JP,35.73,140.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hasaki,Japan,69.8,94.0,75.0,4.7,1561577529.0
yomitan,JP,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yomitan,Japan,,,,,
katsuura,JP,33.93,134.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=katsuura,Japan,75.2,94.0,75.0,19.46,1561577530.0
naze,JP,5.43,7.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naze,Japan,71.87,97.0,100.0,3.24,1561577530.0
punta arenas,CL,-53.16,-70.91,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=punta arenas,Chile,32.0,62.0,0.0,10.29,1561577530.0
coquimbo,CL,-29.95,-71.34,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coquimbo,Chile,59.0,62.0,0.0,8.05,1561577530.0
lebu,CL,8.96,38.73,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lebu,Chile,66.2,63.0,75.0,11.41,1561577531.0
castro,CL,-42.48,-73.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=castro,Chile,48.2,87.0,75.0,10.29,1561577469.0
