,City,Country Code,Latitude,Longitude,Name,City URL
157,tiksi,RU,88.61723742798065,125.54110449511136,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tiksi
158,khonuu,RU,67.52249003917275,142.9065439713709,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khonuu
159,zyryanka,RU,67.64152282810133,150.84853240833746,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zyryanka
160,khatanga,RU,73.76856887702081,106.04404916364945,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khatanga
161,ossora,RU,58.01420355778754,163.7867113001127,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ossora
162,magadan,RU,54.732016947607185,150.58991053774344,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=magadan
163,sobolevo,RU,56.17911656614717,154.0461303378496,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sobolevo
164,belushya guba,RU,82.88824771294169,46.2153410650387,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belushya guba
165,salym,RU,60.4928908059851,71.86413008981755,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=salym
166,vysokogornyy,RU,49.50423778706779,138.76489220431432,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vysokogornyy
167,pevek,RU,70.76929199368217,168.0170253955031,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pevek
168,ozernovskiy,RU,51.703146087134684,155.93823860519242,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ozernovskiy
169,zhigansk,RU,67.26286225598932,123.67434057463085,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhigansk
170,krasnyy chikoy,RU,49.74797258269084,108.88852786749744,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=krasnyy chikoy
171,kargapolye,RU,55.8636444802001,64.08421889443869,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kargapolye
172,bilibino,RU,70.48632717481834,166.610073418946,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bilibino
173,leningradskiy,RU,81.71953924548876,178.29693051373192,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=leningradskiy
174,pleshanovo,RU,52.60930546123336,53.69064703626401,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pleshanovo
175,ostrovnoy,RU,69.18735157638949,39.73382048453385,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ostrovnoy
176,nikolskoye,RU,40.850271004899895,173.155171815185,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nikolskoye
177,kuzhener,RU,57.136491030584146,48.72901743062644,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kuzhener
178,amderma,RU,73.16052376589431,64.5280402287166,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=amderma
179,nyrob,RU,61.14227109369497,56.15247385413596,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nyrob
180,komsomolskiy,RU,65.41042885037282,173.4340065497574,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=komsomolskiy
181,vzmorye,RU,47.97585740740408,142.71139295027194,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vzmorye
182,vostok,RU,49.76034354336372,147.01390064881554,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vostok
183,yuzhno-yeniseyskiy,RU,59.00608867793474,94.106730147129,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yuzhno-yeniseyskiy
184,verkhnyaya inta,RU,64.84840961459561,61.02927862282724,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=verkhnyaya inta
185,mys shmidta,RU,80.46929187301168,-176.08996314161834,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mys shmidta
186,aykhal,RU,68.36643203057392,109.75966968277129,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aykhal
187,pushchino,RU,54.909619933846464,37.684011501744315,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pushchino
188,beringovskiy,RU,62.43209331021918,178.7239243324954,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beringovskiy
189,deputatskiy,RU,74.63194856733472,141.58593278953845,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=deputatskiy
190,cherskiy,RU,67.63052729595645,159.40247710148572,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cherskiy
191,igarka,RU,67.34785251190058,84.60001056159348,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=igarka
192,evensk,RU,61.091553831679896,159.0718307645045,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=evensk
193,noyabrsk,RU,62.926297019235534,75.13575632527747,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=noyabrsk
194,turtas,RU,59.20033326267375,69.21174793625829,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=turtas
195,anadyr,RU,63.50378778010969,172.00157972888474,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=anadyr
196,ayan,RU,57.70647514070046,135.57107021742814,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ayan
197,talnakh,RU,75.52110619026291,89.76067941152735,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=talnakh
198,severo-kurilsk,RU,44.241628122890376,156.63543179619742,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=severo-kurilsk
199,yar-sale,RU,71.40615256880706,69.53775285429134,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yar-sale
200,nerchinsk,RU,52.149900206469404,116.54097500028645,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nerchinsk
201,bagdarin,RU,53.81735536050326,114.36079180910014,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bagdarin
202,cheuskiny,RU,61.21465930368237,72.34058662813621,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cheuskiny
203,baykit,RU,62.08445390623672,96.9307825504867,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=baykit
204,preobrazheniye,RU,40.781109237006824,135.72791142079717,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=preobrazheniye
205,sentyabrskiy,RU,39.69707432952825,152.70477931763102,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sentyabrskiy
206,ust-kulom,RU,61.43346219800122,52.85887492613664,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-kulom
207,kozhevnikovo,RU,56.20228058131423,83.65009418189891,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kozhevnikovo
208,selikhino,RU,51.13970106306735,137.76392803347107,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=selikhino
209,leshukonskoye,RU,67.81810366392925,47.63466577622074,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=leshukonskoye
210,chagda,RU,58.87002309185132,130.05815153691844,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chagda
211,kamenka,RU,43.4957289707325,136.3559511972843,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kamenka
212,tumannyy,RU,78.60204541231099,39.573182165722535,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tumannyy
213,zeya,RU,55.20012968729617,129.10409108543078,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zeya
214,shikhazany,RU,55.37797552492111,47.23861239763664,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=shikhazany
215,zavyalovo,RU,56.81170598831443,53.553300815619075,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zavyalovo
216,kamenskoye,RU,62.71094944826851,166.9711637961072,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kamenskoye
217,zarya,RU,60.350859555876724,48.23487736038419,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zarya
218,srednekolymsk,RU,69.06650454522358,156.1798903397712,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=srednekolymsk
219,lavrentiya,RU,72.55293548306146,-167.07604781439937,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lavrentiya
220,mikun,RU,62.658465181210545,49.73670293024161,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mikun
221,oktyabrskiy,RU,52.46701404484418,156.05225874830097,Russian Federation,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=oktyabrskiy
222,taoudenni,ML,21.627619017002374,-3.897561525245294,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taoudenni
223,tombouctou,ML,17.250449903401687,-1.912772239984605,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tombouctou
224,kidal,ML,18.5146577026148,3.7245548986900583,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kidal
225,araouane,ML,18.843151041312282,-1.3325298524630398,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=araouane
226,nara,ML,15.367141502440901,-8.168964638536638,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nara
227,kita,ML,12.929229253077507,-8.982672672045226,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kita
228,kayes,ML,14.502473031184335,-11.47509072239032,Mali,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kayes
229,meridian,US,32.35755888603409,-89.34605647273607,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=meridian
230,hilo,US,25.819815381845146,-144.9060648901469,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hilo
231,barrow,US,86.11602518475011,-157.04441155139625,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barrow
232,millinocket,US,45.38007740037489,-69.34160523912709,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=millinocket
233,elizabeth city,US,33.77852750047542,-72.24854787191165,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=elizabeth city
234,kodiak,US,51.01076064749341,-154.3225475158816,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kodiak
235,eureka,US,40.96263466113504,-125.51294773243313,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=eureka
236,ridgecrest,US,36.06233374664321,-116.90313328071791,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ridgecrest
237,kapaa,US,38.287946963219696,-161.819627117881,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapaa
238,franklin,US,35.84428827461586,-86.89099716353348,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=franklin
239,olean,US,42.03345416682009,-78.07616849089773,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olean
240,orangeburg,US,33.329993705033274,-80.50466943229378,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=orangeburg
241,ahuimanu,US,34.135543197521685,-153.26644618714408,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ahuimanu
242,laurel,US,45.33714723889068,-108.83191351125356,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=laurel
243,huntsville,US,31.10272278893051,-95.32723463654585,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=huntsville
244,bethel,US,55.03474759825917,-165.5948109348609,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bethel
245,pacific grove,US,26.940934198018113,-135.42454100346555,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pacific grove
246,rawlins,US,41.34378182463976,-106.64411518317415,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawlins
247,sitka,US,46.26766181438549,-139.7309307108508,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sitka
248,north bend,US,44.208988389200414,-128.86882521132742,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=north bend
249,nome,US,67.85546301115127,-162.30615760211376,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nome
250,fort madison,US,40.492959200283885,-91.1557308937031,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fort madison
251,isla vista,US,30.619459725100004,-121.01649415678816,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=isla vista
252,college,US,71.76932163030986,-147.91612749664782,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=college
253,grand prairie,US,32.765390824824706,-97.04350473184651,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grand prairie
254,lompoc,US,30.202029745235382,-127.08997190858278,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lompoc
255,honolulu,US,21.017367879307674,-157.66892824001238,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=honolulu
256,fort myers beach,US,25.712180523608378,-83.34519531207656,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fort myers beach
257,plymouth,US,41.51020826222623,-86.4744188614317,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=plymouth
258,fortuna,US,36.540745778519,-131.97033109119184,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fortuna
259,houma,US,29.229648520619694,-90.59358994215046,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=houma
260,fairbanks,US,70.74096859645695,-143.0119303203889,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fairbanks
261,jasper,US,33.61996534831256,-87.58897833283069,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jasper
262,havelock,US,30.833115936789284,-73.11568631684507,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havelock
263,key west,US,25.134796639149254,-82.24686497764927,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=key west
264,lexington,US,35.803835739504386,-80.3636309572376,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lexington
265,wasilla,US,63.63482631973696,-149.56649832460337,United States,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wasilla
266,brekstad,NO,63.73911342324993,9.674078420721713,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brekstad
267,vestbygda,NO,56.24757808324068,5.553881875824089,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vestbygda
268,hammerfest,NO,70.68846047259,24.04562257755884,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hammerfest
269,roald,NO,70.78733696133159,2.5507498236649155,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=roald
270,vardo,NO,88.5098443485009,36.32488489156921,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vardo
271,hof,NO,61.35421247640347,13.474992622690394,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hof
272,mehamn,NO,87.69403989740829,29.54179389332864,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mehamn
273,skjervoy,NO,74.3872171021493,20.219266660602838,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=skjervoy
274,finnsnes,NO,71.10896987527973,17.406264884468214,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=finnsnes
275,sorland,NO,67.68409165962467,10.87972042268504,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorland
276,berlevag,NO,85.99266199067188,33.248868722737086,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=berlevag
277,raudeberg,NO,70.41274115268001,0.7225819723583129,Norway,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=raudeberg
278,cayenne,GF,7.094696954329223,-50.71034279279362,French Guiana,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cayenne
279,saint-georges,GF,3.382264343072123,-50.884409360280934,French Guiana,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-georges
280,vaini,TO,-38.07679682978303,-169.29132017822974,Tonga,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaini
281,naze,JP,25.267689046881763,137.18540752564678,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naze
282,hirara,JP,23.542576222027225,126.66602823935727,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hirara
283,katsuura,JP,23.64984837014404,149.04286988191694,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=katsuura
284,miyako,JP,39.970282706379095,144.6189742763741,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=miyako
285,yamada,JP,38.529166579646976,144.61344697747137,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yamada
286,hasaki,JP,20.26213574527301,157.68203238779012,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hasaki
287,mikuni,JP,36.114650387253526,135.6504081096454,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mikuni
288,izumo,JP,36.83829158939004,131.5789555485381,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=izumo
289,tateyama,JP,29.534734235175534,141.30112366512185,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tateyama
290,hirado,JP,33.28376930063959,129.42001575350628,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hirado
291,muroto,JP,29.75725842040336,135.12282603663164,Japan,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=muroto
292,georgetown,SH,-9.221460712439438,-18.611658250606155,"Saint Helena, Ascension and Tristan da Cunha",http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=georgetown
293,jamestown,SH,-26.19225987949595,-20.697197486889507,"Saint Helena, Ascension and Tristan da Cunha",http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jamestown
294,marienburg,SR,10.583570466031418,-53.8050833312593,Suriname,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=marienburg
295,ribeira grande,PT,33.16340868668884,-40.16759947786957,Portugal,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ribeira grande
296,areosa,PT,41.2716693957166,-11.213616379465435,Portugal,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=areosa
297,vila franca do campo,PT,42.457862467091424,-18.034443062471468,Portugal,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vila franca do campo
298,ponta delgada,PT,34.664139837857014,-26.32989491710137,Portugal,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ponta delgada
299,lagoa,PT,50.47311474795552,-27.74682635856081,Portugal,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lagoa
300,redcar,GB,55.37917899919599,-0.4701639119780623,United Kingdom,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=redcar
301,ullapool,GB,57.828676416858336,-5.4702597702046765,United Kingdom,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ullapool
302,namibe,AO,-15.101317814251985,10.894161589162678,Angola,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=namibe
303,capaci,IT,39.38977539943545,13.187300687939965,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=capaci
304,senigallia,IT,43.62439247409464,13.170184256530234,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=senigallia
305,ghedi,IT,45.436670253148286,10.25504963170806,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ghedi
306,tricase,IT,39.78334776203504,18.78682700125222,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tricase
307,cavarzere,IT,45.16663135953945,12.040807625603467,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cavarzere
308,pachino,IT,35.99132385718985,15.511297839204873,Italy,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pachino
309,vestmannaeyjar,IS,61.09126218685256,-21.705157522250204,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vestmannaeyjar
310,husavik,IS,70.37093673555529,-15.958903475627295,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=husavik
311,stykkisholmur,IS,64.95679610942344,-22.81728887379333,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=stykkisholmur
312,bolungarvik,IS,67.48238897182381,-26.358327472828478,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bolungarvik
313,hofn,IS,68.85781766243286,-10.447235942180411,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hofn
314,grindavik,IS,54.26767473569822,-31.1700006448246,Iceland,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grindavik
