City,Country Code,Latitude,Longitude,URL,Name
tres arroyos,AR,-38.3171181060487,-60.46339382532997,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tres arroyos,Argentina
necochea,AR,-46.96009349189807,-56.30927260335412,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=necochea,Argentina
concordia,AR,-31.56778007117974,-58.05484333022868,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=concordia,Argentina
presidencia roque saenz pena,AR,-26.791383142816166,-60.288743143337584,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=presidencia roque saenz pena,Argentina
rawson,AR,-45.46132094701027,-64.23411713206124,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawson,Argentina
taolanaro,MG,-39.536402621614165,49.25353919570344,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taolanaro,Madagascar
tsihombe,MG,-37.76427299870288,47.67788200248128,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tsihombe,Madagascar
sambava,MG,-12.265994575039656,56.23625712581406,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sambava,Madagascar
ampanihy,MG,-26.142156269613828,42.77437728129894,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ampanihy,Madagascar
antsohihy,MG,-15.01279270496606,47.934117333859774,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antsohihy,Madagascar
antalaha,MG,-15.119979120744048,53.8231352645729,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antalaha,Madagascar
beloha,MG,-32.087105993151475,40.80475352598657,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beloha,Madagascar
morondava,MG,-20.0610476424212,40.59168626236499,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=morondava,Madagascar
bluff,NZ,-56.31066033520775,162.90487210430342,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bluff,New Zealand
tuatapere,NZ,-45.908682717757124,166.54577073368637,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tuatapere,New Zealand
kaitangata,NZ,-61.52169192545311,173.50078036204866,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kaitangata,New Zealand
ahipara,NZ,-36.147377658962995,164.1378194920689,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ahipara,New Zealand
waharoa,NZ,-37.61799932640051,175.53507971162009,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waharoa,New Zealand
whitianga,NZ,-35.6260260975446,177.36022244063327,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=whitianga,New Zealand
dunedin,NZ,-47.75398016266888,173.71279140110084,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dunedin,New Zealand
ruatoria,NZ,-33.85938295613208,179.80911256759026,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ruatoria,New Zealand
kaeo,NZ,-28.251937770332916,173.90253470709092,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kaeo,New Zealand
christchurch,NZ,-45.762895619647324,175.20419118366328,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=christchurch,New Zealand
waipawa,NZ,-46.093123090556716,176.79971471873506,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waipawa,New Zealand
te anau,NZ,-44.19961381237522,166.58357154582012,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=te anau,New Zealand
ribeira grande,PT,28.21307097876509,-32.98932421088372,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ribeira grande,Portugal
camacha,PT,35.40569305674363,-17.896428472181384,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=camacha,Portugal
praia da vitoria,PT,48.36850752486714,-22.2660068882538,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=praia da vitoria,Portugal
vila franca do campo,PT,45.45755038925034,-20.686536069982083,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vila franca do campo,Portugal
lagoa,PT,44.55633048405963,-29.977864234870083,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lagoa,Portugal
mataura,PF,-53.31360807952284,-156.2800621072083,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mataura,French Polynesia
atuona,PF,-9.494055647459405,-139.5873150074396,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=atuona,French Polynesia
moerai,PF,-21.43445273859824,-152.26325254570918,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=moerai,French Polynesia
vaitape,PF,-17.13863181181749,-153.361734487273,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaitape,French Polynesia
rikitea,PF,-20.308432187698983,-137.67776529810885,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rikitea,French Polynesia
teahupoo,PF,-20.049113703843616,-147.8889275556287,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=teahupoo,French Polynesia
faanui,PF,-8.082988901757886,-156.13975922646554,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=faanui,French Polynesia
avera,PF,-31.640551603891346,-154.98226556735898,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avera,French Polynesia
manati,CU,22.479301745735555,-76.40149688864031,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=manati,Cuba
bahia honda,CU,23.57704064146708,-83.44836271619876,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bahia honda,Cuba
muros,ES,42.88257781199786,-14.096410723133971,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=muros,Spain
los llanos de aridane,ES,28.09663156649445,-26.73849268347672,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=los llanos de aridane,Spain
betanzos,ES,43.004019471916365,-8.278362528274357,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=betanzos,Spain
canals,ES,39.009162293227064,-0.4484434524041774,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=canals,Spain
mahon,ES,40.30575187182609,5.723878977467535,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mahon,Spain
bermeo,ES,44.21825801451942,-2.8329047669682836,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bermeo,Spain
aguimes,ES,25.71399319058196,-15.397020347641131,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aguimes,Spain
vaini,TO,-25.896002939722635,-170.5817526254553,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaini,Tonga
saint-philippe,RE,-34.9863507983659,61.98223123153841,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-philippe,Réunion
saint-leu,RE,-23.11099566476078,52.67939662646498,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-leu,Réunion
saint-joseph,RE,-29.918694325106124,54.395739423205555,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-joseph,Réunion
chicama,PE,-10.054031101236319,-82.76682621059747,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chicama,Peru
paramonga,PE,-12.358059923032684,-80.88593022760371,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paramonga,Peru
marcona,PE,-22.63380082968466,-85.94380873674113,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=marcona,Peru
pimentel,PE,-8.005256617333572,-82.22380809966323,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pimentel,Peru
sechura,PE,-6.6567691694944955,-82.9002216626419,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sechura,Peru
hualmay,PE,-15.21171106110664,-83.70933007773098,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hualmay,Peru
pisco,PE,-25.455946548651838,-98.72785143208709,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pisco,Peru
cayenne,GF,10.228758387032187,-44.87345638957791,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cayenne,French Guiana
roura,GF,3.996999214074904,-52.83694206413392,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=roura,French Guiana
saint-georges,GF,3.7770202048582036,-50.504461009084395,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-georges,French Guiana
sinnamary,GF,11.838099401938152,-49.47762489788283,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sinnamary,French Guiana
hilo,US,7.902739917651203,-160.96631094532557,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hilo,United States
kapaa,US,14.389878059943072,-177.66736871827612,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapaa,United States
sunrise manor,US,37.130243188013424,-114.78858080665648,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sunrise manor,United States
havelock,US,32.80584279430029,-74.66006784472279,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havelock,United States
pahrump,US,38.04825404603827,-115.69233862554545,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pahrump,United States
juneau,US,59.43171099830744,-131.96433786206833,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=juneau,United States
lompoc,US,22.692903228050398,-132.90750246488506,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lompoc,United States
kodiak,US,40.84254054487806,-149.49138485402582,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kodiak,United States
rogers,US,36.4993369315775,-94.0030205752292,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rogers,United States
bethel,US,58.70735766093671,-166.41578604827225,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bethel,United States
sand springs,US,36.33111760382981,-96.46957274322642,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sand springs,United States
sitka,US,46.8877837854246,-143.75011226050367,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sitka,United States
lamar,US,38.52204877728343,-103.53070220109566,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lamar,United States
crestview,US,31.15980154441479,-86.40085464880852,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=crestview,United States
homer,US,56.89872747165214,-148.01479899234153,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=homer,United States
nome,US,61.90968252619254,-168.69499380694356,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nome,United States
ewa beach,US,20.56629058839019,-158.08067912755538,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ewa beach,United States
fallon,US,39.7555100479006,-118.34832547487628,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fallon,United States
lumberton,US,34.29522126014996,-78.85926373009175,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lumberton,United States
barrow,US,67.43775363966793,-154.09059012584328,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barrow,United States
susanville,US,41.399076595640196,-120.20306155764804,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=susanville,United States
green river,US,41.93681268819722,-109.71473379407688,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=green river,United States
altamont,US,41.5742399045653,-121.97554128788252,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=altamont,United States
ketchikan,US,55.81745108484026,-131.9121155422145,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ketchikan,United States
half moon bay,US,36.982357079499906,-123.18270156603427,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=half moon bay,United States
albertville,US,34.16933493540702,-86.4632426642443,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=albertville,United States
pineville,US,31.67512226119588,-92.51664189460017,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pineville,United States
grand island,US,40.777566534279146,-98.29092453078212,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grand island,United States
college station,US,30.898547681369337,-95.99867808110344,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=college station,United States
ahuimanu,US,29.117662391509242,-154.68160578160325,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ahuimanu,United States
pacific grove,US,31.469714537821602,-129.71269723977244,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pacific grove,United States
fairbanks,US,63.41815067941789,-143.8051174501782,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fairbanks,United States
glendive,US,46.71146877384788,-104.20422332796821,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=glendive,United States
honolulu,US,20.249863844992277,-157.78435072891028,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=honolulu,United States
bar harbor,US,43.91726058182897,-68.27727004060105,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bar harbor,United States
ukiah,US,36.231922204127144,-127.6691474095621,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ukiah,United States
carbondale,US,37.56622200022797,-89.13055067195693,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carbondale,United States
makakilo city,US,12.709751758293905,-162.55822386252848,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=makakilo city,United States
north myrtle beach,US,31.175088891032516,-77.13843645503478,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=north myrtle beach,United States
wichita falls,US,34.06476122478962,-98.38411306294694,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wichita falls,United States
kenai,US,61.41520455311968,-151.11688237794607,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kenai,United States
vernon,US,33.731133344882394,-100.11756604610684,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vernon,United States
indiana,US,40.72755151357592,-79.20615913742982,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=indiana,United States
brownsville,US,35.78330482237418,-89.30060201810662,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brownsville,United States
iwanai,JP,44.49377523265602,139.20593897578607,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=iwanai,Japan
ishinomaki,JP,37.60810897720461,143.09500227159037,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ishinomaki,Japan
nemuro,JP,43.52919313144827,145.97254326665887,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nemuro,Japan
hirara,JP,20.40540427108276,126.91017750614787,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hirara,Japan
hasaki,JP,30.82498705047182,155.26245023972922,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hasaki,Japan
yomitan,JP,28.249172013549654,125.93300526629508,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yomitan,Japan
katsuura,JP,24.63308543553711,151.5569554062643,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=katsuura,Japan
naze,JP,28.2619597891091,132.03927294020906,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naze,Japan
punta arenas,CL,-85.83651229378756,-117.2576859493141,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=punta arenas,Chile
coquimbo,CL,-29.565183140228882,-80.7560385636306,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coquimbo,Chile
lebu,CL,-37.16997578731832,-76.71709948002025,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lebu,Chile
castro,CL,-46.75376111378996,-83.61440445880697,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=castro,Chile
coihaique,CL,-47.34016539141265,-71.52534860163534,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coihaique,Chile
ancud,CL,-42.53009357294236,-94.73810389850479,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ancud,Chile
taltal,CL,-26.50769709256742,-73.83803053452382,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taltal,Chile
antofagasta,CL,-23.068771641652134,-74.3990394599903,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antofagasta,Chile
sao francisco,BR,-16.558342996587612,-45.456052753523494,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao francisco,Brazil
arraial do cabo,BR,-50.699180253262085,-24.569331302262498,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arraial do cabo,Brazil
urucara,BR,-0.17959979318089836,-58.99560074976041,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urucara,Brazil
sao jose de piranhas,BR,-7.238678114791597,-38.553561000701876,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao jose de piranhas,Brazil
cidreira,BR,-36.23811565227359,-43.49295146128259,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cidreira,Brazil
paracatu,BR,-17.535379906249872,-46.600395912994884,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paracatu,Brazil
touros,BR,1.7531771093409105,-26.104684090639893,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=touros,Brazil
monte alegre,BR,-2.230795879781226,-53.82991628751151,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=monte alegre,Brazil
alenquer,BR,-1.4967701440370575,-54.438522395336946,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=alenquer,Brazil
rio grande,BR,-33.06613696216571,-49.84995797143915,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rio grande,Brazil
itagiba,BR,-14.491273342463472,-39.84192834499078,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=itagiba,Brazil
caceres,BR,-15.41278033379389,-58.303551840668106,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caceres,Brazil
belmonte,BR,-16.89302454463079,-32.339079165615175,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belmonte,Brazil
caravelas,BR,-19.703563761935513,-35.467079309296395,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caravelas,Brazil
sao joao da barra,BR,-31.005575790908097,-26.04899520040192,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao da barra,Brazil
olinda,BR,-9.526598252928409,-25.444220974203205,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olinda,Brazil
trairi,BR,4.213569514381334,-35.35454864711457,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=trairi,Brazil
sao joao de pirabas,BR,0.14322807808736115,-46.418365764715105,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao de pirabas,Brazil
maracaju,BR,-21.523652735710513,-55.429741281325974,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maracaju,Brazil
jardim,BR,-2.101515669624476,-37.78210352951555,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jardim,Brazil
laguna,BR,-35.70451672720038,-40.29296706496109,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=laguna,Brazil
pocinhos,BR,-7.102864522215242,-36.065170629402076,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pocinhos,Brazil
camocim,BR,1.3410866449586223,-40.711038282919304,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=camocim,Brazil
bonfim,BR,0.6361592725119039,-59.00676918174969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bonfim,Brazil
urbano santos,BR,-3.419743637395996,-43.10726278745565,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=urbano santos,Brazil
ariquemes,BR,-10.142423411555455,-63.40938182103969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ariquemes,Brazil
boa vista,BR,1.1612361935887066,-62.11732172594695,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boa vista,Brazil
carutapera,BR,3.534873875155469,-43.61320197576731,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carutapera,Brazil
piacabucu,BR,-14.782123661968598,-31.48113701763785,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=piacabucu,Brazil
rawannawi,KI,3.9499422064260443,177.39850524546682,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawannawi,Kiribati
butaritari,KI,12.626789397757861,168.5416390712969,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=butaritari,Kiribati
buariki,KI,1.6895121484805316,169.22352500360807,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=buariki,Kiribati
avarua,CK,-18.42027105456009,-159.5366867211617,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avarua,Cook Islands
barentsburg,SJ,74.17631029700098,7.1995903197816915,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barentsburg,Svalbard and Jan Mayen
longyearbyen,SJ,84.48345472721005,18.596330692354144,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=longyearbyen,Svalbard and Jan Mayen
labuhan,ID,-15.814875552776726,97.5507972134547,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=labuhan,Indonesia
bengkulu,ID,-21.958989630813008,89.48702161389633,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bengkulu,Indonesia
ambon,ID,-5.1252327997953415,129.10858287278842,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ambon,Indonesia
waingapu,ID,-13.669975157786666,118.33338144991819,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waingapu,Indonesia
sorong,ID,0.0680579499413767,130.0124456328561,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorong,Indonesia
